index,brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
722,Lenovo,Ryzen,AMD,Ryzen 3,Missing,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,34990,36923,5,3.3,38,6
723,DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,39990,51574,22,3.1,18,4
724,HP,15s,AMD,Ryzen 3,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,41999,48294,13,4.3,3524,432
725,HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4 GB,DDR4,0 GB,512 GB,DOS,32-bit,0,Casual,Missing,0,No,No,22990,26663,13,3.8,4623,553
726,HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4 GB,LPDDR4X,0 GB,512 GB,DOS,32-bit,0,Casual,Missing,0,No,No,22490,24845,9,3.8,4623,553
727,HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4 GB,LPDDR4X,0 GB,512 GB,DOS,32-bit,0,Casual,Missing,0,No,No,22990,24845,7,3.8,4623,553
728,MICROSOFT,Surface,AMD,Ryzen 5,Missing,4 GB,DDR4,128 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,Yes,No,99990,124999,20,3.8,9,0
729,DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,41990,59580,29,4.3,939,107
730,DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,44490,58194,23,4.2,14,1
731,DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,41990,49613,15,4.4,649,84
732,DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,44490,58286,23,4.3,8,2
733,MSI,Modern,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,49990,67990,26,0,0,0
734,DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,44390,56573,21,4,276,24
735,HP,Pavilion,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,57990,70172,17,4.5,4740,532
736,Lenovo,IdeaPad,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,56990,83890,32,4.5,162,15
737,Lenovo,IdeaPad,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,48990,68990,28,4.4,219,27
738,HP,Ryzen,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,49970,59808,16,4.5,193,28
739,MSI,Modern,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,No,No,47990,61990,22,4.6,562,89
740,HP,Ryzen,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,48990,60959,19,4.4,45,5
741,acer,Swift,AMD,Ryzen 5,Missing,8 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,53990,89999,40,4.9,7,0
742,Lenovo,IdeaPad,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,52990,78290,32,4.2,39,5
743,acer,Aspire,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,43990,52999,16,0,0,0
744,Lenovo,Ideapad,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,0,No,No,59490,89490,33,4.5,92,10
745,MSI,Bravo,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,64990,83990,22,4.5,469,80
746,DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,47490,61740,23,2.5,2,1
747,HP,HP,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,59990,76020,21,4.4,1978,188
748,Lenovo,Legion,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,69990,107690,35,4.3,9,0
749,HP,15-ec1105AX,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,58990,70172,15,4.5,1049,134
750,DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,59490,61060,2,4.6,74,18
751,HP,Pavilion,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,67500,75049,10,4.4,196,19
752,HP,Ryzen,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,15.6,0,No,No,48990,60959,19,4.6,17,1
753,ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,62450,74990,16,4.4,172,36
754,ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,58990,73990,20,4.4,324,34
755,ASUS,APU,AMD,Quad,10th,4 GB,DDR4,0 GB,512 GB,DOS,32-bit,0,Casual,Missing,0,No,No,19990,23390,14,4,2887,476
756,HP,Pavilion,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,57999,70419,17,4.5,86,15
757,ASUS,VivoBook,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,56990,80990,29,4.8,4,1
758,HP,Pavilion,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,72990,87717,16,4.7,16,4
759,HP,Pavilion,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,No,Yes,65990,89992,26,4.4,104,18
760,HP,Envy,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,98020,0,0,0,0,0
761,HP,Pavilion,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,63990,74839,14,4.2,90,13
762,ASUS,Ryzen,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,1,No,Yes,49890,69990,28,4.7,6,1
763,DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,49990,66161,24,4.4,47,7
764,DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,59490,65566,9,0,0,0
765,HP,Envy,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,73999,88840,16,4.6,206,27
766,DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,60990,67861,10,4.4,183,42
767,DELL,G5,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,Missing,0,No,No,76190,80996,5,4.4,358,64
768,Lenovo,Yoga,AMD,Ryzen 5,Missing,4 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,3,Yes,Yes,74798,104890,28,0,0,0
769,ASUS,VivoBook,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,58990,73990,20,4.3,88,13
770,HP,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,68100,78900,13,0,0,0
771,Lenovo,Yoga,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,77990,104890,25,0,0,0
772,HP,Pavilion,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,55090,67931,18,4.4,364,52
773,ASUS,Zenbook,AMD,Ryzen 5,Missing,4 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,91990,116990,21,0,0,0
774,HP,Pavilion,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,84208,0,0,0,0,0
775,acer,Aspire,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,44990,56990,21,4.4,313,39
776,HP,15s,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,53490,59990,10,4.4,826,118
777,Lenovo,Legion,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,0,No,No,76498,107690,28,0,0,0
778,DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,98920,101681,2,0,0,0
779,MSI,Modern,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,54990,69990,21,4.4,1410,203
780,acer,Aspire,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,49990,72990,31,4.4,47,6
781,HP,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,52380,58500,10,0,0,0
782,acer,Aspire,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,49990,64990,23,4.5,6,1
783,HP,14s,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,52500,60000,12,4.3,741,67
784,Vaio,E,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,2,No,Yes,49590,66990,25,4.1,700,144
785,ASUS,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,49990,64990,23,4.5,14,2
786,acer,Aspire,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,75999,0,0,0,0,0
787,ASUS,AMD,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,80990,104990,22,0,0,0
788,Lenovo,IDEAPAD,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,1,No,No,59900,62200,3,3.7,3,0
789,HP,15s,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,54590,59990,9,4.4,349,69
790,DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,75500,93461,19,0,0,0
791,HP,Ryzen,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,51890,58657,11,4.3,519,48
792,ASUS,VivoBook,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,17.3,1,No,No,78000,78990,1,2.7,3,0
793,Vaio,E,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,50990,66990,23,4.1,700,144
794,HP,Pavilion,AMD,Ryzen 5,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,59999,74839,19,4.1,19,1
795,HP,Pavilion,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,64990,69990,7,3.8,8,1
796,DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,57900,78900,26,4.7,3,1
797,Lenovo,Yoga,AMD,Ryzen 5,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,16,3,Yes,Yes,81978,123090,33,0,0,0
798,HP,Pavilion,AMD,Ryzen 5,Missing,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,4,Gaming,Missing,1,No,No,59990,68192,12,4.1,1480,151
799,DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,49490,66396,25,4,31,3
800,ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.5,18,3
801,Lenovo,Legion,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Casual,15.6,0,No,No,68500,90890,24,4.5,271,24
802,ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.6,49,6
803,ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,54990,78990,30,4.4,474,65
804,Lenovo,Ideapad,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Gaming,15.6,1,No,Yes,63990,85290,24,4.5,861,116
805,HP,Pavilion,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,Missing,1,No,No,80000,83085,3,4.6,34,6
806,DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,51990,66560,21,0,0,0
807,ASUS,VivoBook,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,62990,74990,16,4.2,165,34
808,HP,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,52990,57331,7,4.4,698,74
809,ASUS,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,75100,75500,0,0,0,0
810,ASUS,ASUS,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Gaming,17.3,0,No,No,76990,106990,28,4.8,22,3
811,ASUS,Ryzen,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,14,1,No,No,79990,131990,39,0,0,0
812,ASUS,ROG,AMD,Ryzen 7,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5,144,16
813,ASUS,ROG,AMD,Ryzen 7,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5,1810,235
814,Lenovo,Lenovo,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,99990,138490,27,4.6,26,1
815,ASUS,Ryzen,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,79990,129990,38,0,0,0
816,DELL,Ryzen,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,93990,123540,23,0,0,0
817,ASUS,ASUS,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,17.3,0,No,No,82990,107990,23,4.6,1067,145
818,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,106990,132990,19,0,0,0
819,ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,92990,129990,28,4.7,25,4
820,Lenovo,IdeaPad,Intel,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,16,3,No,Yes,81490,137000,40,0,0,0
821,ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,56990,74990,24,0,0,0
822,MSI,Modern,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,64990,78990,17,0,0,0
823,Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,60990,0,0,4.4,530,69
824,Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,Yes,84988,111890,24,0,0,0
825,HP,Pavilion,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,90990,103215,11,4.6,273,40
826,Vaio,E,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,2,No,Yes,56990,76090,25,3.8,139,26
827,ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,63990,67551,5,4.2,77,7
828,Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,63990,85290,24,4.4,105,10
829,HP,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,57999,73625,21,4.1,44,5
830,ASUS,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,72400,114000,36,0,0,0
831,Lenovo,Yoga,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,78990,125888,37,4.7,6,0
832,acer,Aspire,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,59990,79999,25,0,0,0
833,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,512 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,111990,132990,15,0,0,0
834,HP,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,16,0,Yes,No,109000,128000,14,0,0,0
835,DELL,G5,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,16,0,No,No,89990,99067,9,4.1,191,27
836,Lenovo,Yoga,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,3,Yes,Yes,78988,114690,31,0,0,0
837,Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,73138,112990,35,3,4,1
838,Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,106990,152490,29,0,0,0
839,ASUS,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,79990,96990,17,0,0,0
840,DELL,Inspiron,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,89570,111529,19,0,0,0
841,HP,15s,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,68500,72000,4,4.5,134,22
842,Lenovo,Ideapad,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,73400,108590,32,0,0,0
843,Vaio,E,AMD,Ryzen 7,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,57990,76090,23,3.8,139,26
844,HP,Pavilion,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,79990,86352,7,3.5,23,6
845,HP,Pavilion,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,84990,111108,23,2.8,4,2
846,MSI,Alpha,AMD,Ryzen 7,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,15.6,1,No,No,99990,145990,31,4.7,108,24
847,ASUS,ROG,AMD,Ryzen 7,Missing,8 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,14,0,No,No,72990,123990,41,4.6,198,24
848,HP,HP,AMD,Ryzen 7,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,Yes,Yes,92990,112671,17,0,0,0
849,HP,Pavilion,AMD,Ryzen 7,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,84190,109566,23,0,0,0
850,ASUS,Zenbook,AMD,Ryzen 7,Missing,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,112990,140990,19,0,0,0
851,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,1024 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,114990,145990,21,0,0,0
852,acer,Swift,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,99990,139999,28,0,0,0
853,ASUS,TUF,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,32-bit,4,Gaming,Missing,0,No,No,95990,105990,9,4.7,57,3
854,HP,OMEN,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,16,1,No,No,159990,186348,14,4.8,17,2
855,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,76990,116990,34,0,0,0
856,Lenovo,Legion,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,16,1,No,Yes,130990,181890,27,0,0,0
857,ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,99990,137990,27,0,0,0
858,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR5,1024 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,112990,142990,20,0,0,0
859,Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,77988,117290,33,0,0,0
860,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,76000,126990,40,5,1,1
861,ASUS,ROG,AMD,Ryzen 7,Missing,4 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,16,1,Yes,No,99990,162990,38,4.4,77,15
862,ASUS,Zephyrus,AMD,Ryzen 7,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,111000,137990,19,0,0,0
863,ASUS,Ryzen,AMD,Ryzen 7,Missing,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,84970,110990,23,3,2,1
864,HP,Pavilion,AMD,Ryzen 7,Missing,16 GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,75990,93564,18,4.5,1084,123
865,acer,Nitro,AMD,Ryzen 7,Missing,16 GB,DDR4,256 GB,1024 GB,Windows,64-bit,6,Casual,15.6,1,No,No,89990,119990,25,4.4,272,36
866,acer,Nitro,AMD,Ryzen 7,Missing,16 GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Casual,15.6,0,No,No,81990,119900,31,4.5,141,24
867,Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,1024 GB,Windows,32-bit,0,Casual,16,0,No,No,80490,118898,32,0,0,0
868,ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,No,135990,183990,26,0,0,0
869,ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,15.6,1,No,No,154990,207990,25,4.6,194,42
870,ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,15.6,1,No,Yes,199990,259990,23,4.7,9,2
871,ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,114990,162990,29,4.6,28,4
872,ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,Yes,129990,187990,30,4.3,204,35
873,ASUS,ROG,AMD,Ryzen 9,Missing,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,13.4,1,Yes,Yes,114990,175990,34,4.3,32,6
874,MSI,Delta,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,0,No,No,146990,188990,22,0,0,0
875,ASUS,VivoBook,AMD,Ryzen 9,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,104990,142990,26,4.5,14,2
