"user_id","rcp_sno","rating"
79,6839443,3
14,5592115,2
89,4550270,3
68,6861563,2
8,4480750,3
30,5430106,2
77,6884721,4
61,6855286,4
76,6851798,3
48,5593183,3
100,4419153,3
37,6882397,3
1,6923187,3
14,6841206,3
25,6923187,3
97,3609516,2
60,3878157,3
86,2508119,3
62,6871886,4
33,6881388,3
89,6903807,3
34,3867585,2
28,3516293,2
88,6882534,3
43,6918729,3
2,6879196,3
15,4877967,3
57,6885104,2
21,3440661,2
87,4807623,3
3,6932924,3
46,6899457,3
67,5439479,3
63,6881286,3
68,6847389,3
97,6879566,2
12,6877244,2
67,6871080,3
28,6869245,3
96,1036160,3
17,6872694,2
10,3456806,2
41,4435901,3
15,3550766,3
77,6855318,2
59,5128962,4
18,5364884,3
33,6850675,3
6,3550766,4
44,6901766,3
37,4342104,4
47,1573002,4
19,6859263,3
81,3070308,3
44,6872127,3
35,3551090,3
91,6910254,3
56,4663867,2
70,6862366,4
7,5562999,3
10,5422332,3
70,4397494,3
90,6928061,3
7,6846440,3
79,6885974,2
98,1914845,3
99,6866586,3
71,6879707,3
44,1787453,3
74,6882123,3
43,6854047,3
24,6835707,3
3,6847389,4
50,6882490,3
95,5269045,4
10,6838224,2
22,6848411,3
95,6895339,2
47,4371757,3
91,6894994,3
75,6856369,3
7,6894904,4
84,6877276,3
39,6877157,4
36,3555670,4
19,6852803,3
8,6880695,3
26,6867355,4
81,6851155,2
57,6859392,2
25,6871097,4
61,5128962,3
75,6865904,4
46,6868032,3
20,4507979,3
55,6911206,3
83,6880120,3
9,6860289,2
6,1615827,2
27,6846294,3
24,4712953,3
47,6858353,3
12,1681219,3
20,4254634,3
57,4015891,3
89,6870148,4
6,3299499,3
90,6865904,2
76,6913489,2
38,6860058,4
70,6850358,3
76,6864926,3
27,5856192,3
29,4509336,3
49,6871578,3
37,6858545,3
98,1983881,3
70,6881229,3
61,5717666,2
19,6871886,2
76,6866085,3
100,4590697,3
32,6863241,3
57,6882629,3
5,6863592,3
3,5983553,3
22,6852384,3
24,5352616,3
22,6864196,3
13,6875129,3
76,5603359,3
72,6885974,2
36,6858293,2
67,6831963,3
20,6868827,3
10,6838088,3
44,6881358,3
54,5623042,4
40,3070308,3
82,5559539,2
75,6892159,3
46,6871454,3
42,6858801,3
86,5590128,3
63,6833916,3
65,4438899,4
89,6883955,3
75,6832994,4
9,5027715,2
31,2399193,3
58,4457523,3
58,6843351,4
92,6860366,4
39,6506379,3
43,4285759,3
80,6829305,4
48,5352616,3
7,6894197,3
32,6904476,3
48,6878519,4
61,2803587,3
47,6856614,3
99,6878686,2
87,5116934,3
14,6851829,3
89,5741025,2
41,6881388,4
38,6852384,3
92,4371757,4
62,6910980,3
66,4008363,3
95,6879242,3
54,6891443,2
43,3299499,2
11,6877244,3
50,5116934,3
87,2449871,2
41,6838943,3
7,6835666,3
31,6835666,3
57,6879242,3
1,6855408,3
53,6876705,3
62,6865727,3
67,6860366,2
66,6833475,3
43,6881934,3
34,6879739,3
97,6898541,3
78,6837792,4
96,6902207,3
42,6841468,3
31,6900955,4
32,6903648,2
54,6884297,3
15,6934984,3
53,6856743,3
98,6882490,2
65,4519694,4
85,6870130,4
80,6865180,3
40,6856876,4
15,6852803,2
77,6835660,3
55,6868907,3
47,6859392,3
53,6864119,3
63,6910980,3
3,6733300,2
56,6859392,2
17,6847174,3
19,6873944,3
58,5359820,3
2,6846110,3
44,4317540,2
64,4884168,4
10,5486806,3
19,6837583,2
55,6854669,3
23,3085188,2
41,6831791,3
4,6868703,3
83,6873394,3
24,6874928,2
84,6859871,2
13,6889388,3
93,6868221,2
19,5141410,3
20,6881595,3
9,6889956,3
81,6074504,3
84,5493065,2
85,4045350,3
1,6880120,4
49,6922749,3
9,6911795,2
97,6853698,4
100,4457523,4
85,6339402,3
69,6866529,4
16,6862387,4
52,6892336,2
70,6885269,4
44,6866983,3
12,6831255,4
19,6866773,3
28,6871097,3
69,6855009,3
9,6848132,2
17,6860755,3
54,6853285,3
43,6879196,3
10,4591706,4
29,4653357,3
43,6878595,3
31,5910643,3
27,5499407,3
13,6829613,2
76,6864388,2
50,6895904,3
76,6899457,3
51,4138911,3
65,4009103,2
87,6831255,4
83,4670998,2
16,4712953,3
1,6870547,4
4,6846110,3
56,6913219,3
53,2310929,3
81,6831963,3
47,6911206,3
67,6906436,3
63,6872388,4
77,5525381,4
7,6890182,3
33,6895339,2
55,6901907,3
78,6831374,3
44,6835028,3
65,6918729,3
48,6855286,4
16,6855386,3
2,6891443,2
51,6867994,3
1,5084721,2
58,6915757,3
67,1034416,2
3,5222018,4
24,6858293,4
86,6832119,4
4,4000673,3
53,6845735,4
54,6864047,4
75,6891512,2
67,6887804,2
31,6882140,2
70,6897988,3
28,6891443,3
89,4884168,4
70,4704934,3
26,6833873,3
13,6831806,2
18,6868827,2
79,6877837,3
26,5563061,2
12,5439479,3
3,6872965,3
25,2677248,3
54,6882123,3
62,6833247,3
95,6876933,3
75,3440661,2
5,6867904,4
23,6865551,3
51,6733126,3
32,6834646,3
58,6853697,3
89,6833498,3
53,6857472,3
45,6835666,4
58,3919763,2
48,6905276,3
6,6830820,4
64,6862366,4
29,6857472,2
33,6839423,3
88,2588422,2
63,6859263,4
25,6860647,3
1,4410524,4
33,5533296,3
70,6877837,3
69,6873961,4
92,1995173,3
77,6884255,2
37,6832831,4
23,6831928,3
6,6851829,3
91,5422332,4
64,6882490,4
94,5005763,2
69,6872924,2
56,6833238,4
28,6838519,3
10,5349566,4
37,1014218,3
23,3279926,4
2,6896043,3
2,1357518,2
93,6838943,3
48,6902206,4
60,6841807,3
43,6838536,2
89,1615827,2
53,6850358,3
80,6878884,3
84,4757767,3
69,6885265,3
16,4102690,3
74,3304239,4
16,6900706,3
73,6845428,3
40,6853243,3
87,6877244,4
81,4397553,3
84,6844166,2
5,6831928,3
56,5084721,4
62,6893949,3
62,6853698,3
20,6836761,4
100,5030093,3
29,6876933,3
10,2588422,3
11,6832725,3
21,5542711,4
1,4550270,3
35,6839069,4
7,5164296,3
6,6887578,3
27,6885790,3
45,4478460,3
84,3245365,3
33,6907878,3
91,6853285,3
4,1877125,3
7,6832725,4
7,6850358,3
91,6843570,4
27,6871080,3
26,6838588,3
14,6856743,4
75,1681219,4
96,6879724,3
82,6864038,3
24,6932924,4
82,6853697,3
28,2742448,2
34,6832462,3
37,6875715,3
21,6878519,3
60,5248437,3
23,6833238,3
75,6831928,4
19,6889801,3
20,6836000,3
64,6532908,3
14,986385,3
98,6847174,3
55,6831963,2
31,6844166,3
85,6873394,3
3,6874753,3
3,1014218,2
20,6870827,4
62,1983881,3
89,6831255,3
8,1376680,3
62,6850326,3
31,4399908,3
72,6889956,3
29,6840789,3
36,4750135,3
87,6879707,3
47,6868827,3
96,6855473,3
15,6871738,3
79,5014403,3
12,6855286,3
98,6874370,3
60,1973740,4
35,4668033,2
69,6889542,4
56,5164296,3
35,6829602,3
88,6829385,3
33,4590697,3
20,6854855,4
34,6835116,4
68,6873677,3
22,6877244,2
33,6877485,3
21,6877253,4
98,6910385,2
30,6870317,3
83,6911496,3
19,6871892,4
29,3747031,3
13,4007836,2
19,6864047,3
69,4451150,3
19,2891209,3
68,6905276,4
44,6863985,4
7,3750554,3
62,6871448,4
51,6873566,3
33,3440661,3
57,6872290,2
17,6850626,3
79,6910486,4
28,6891556,4
30,6841619,3
5,3593266,3
66,3747031,3
17,4567651,3
60,1660628,3
61,6881074,2
51,4653357,4
7,6853078,2
45,6872694,3
85,6889956,3
51,6211872,2
99,6879707,4
98,6904552,2
39,6851272,2
34,6883771,3
26,6867669,4
10,5719984,3
32,6889388,2
30,6872130,4
20,6833238,3
18,5636913,3
11,6872854,4
62,6868776,2
4,6871127,3
81,6854300,4
87,6862498,3
44,3823013,3
57,6847470,3
18,6871454,3
33,6831806,3
41,6934299,3
90,6839534,3
52,4045350,3
53,4908513,4
68,6867669,3
21,6875782,3
92,2301646,4
30,4361373,3
53,6844166,3
89,6848132,4
13,4668033,3
20,6936420,3
63,6858197,2
27,6890010,3
53,6894367,4
31,2435007,3
17,3550766,2
65,6830820,3
96,4906063,2
24,6838526,4
85,6876705,3
7,6885104,3
18,6889424,3
45,4574190,3
80,6852384,4
98,6490231,3
31,6868635,3
49,4480750,3
97,4461881,3
89,6864119,3
4,6860248,3
59,6858225,3
84,4037863,3
15,6868221,3
56,6854265,3
23,6843760,3
55,3919763,2
41,6864784,3
32,6869980,3
27,6829305,3
15,4337554,3
75,6922195,2
64,6882534,3
38,6837286,2
28,1787453,3
84,6865151,3
93,6883988,3
96,6850411,2
31,3370170,3
67,6882629,3
24,3456806,2
60,6850326,4
35,6858545,3
77,6870270,3
68,6873394,4
99,6846853,3
63,6199308,3
39,6886387,3
74,6831806,4
10,6846110,4
92,3795954,2
43,6898488,3
92,6884255,3
87,3919763,3
40,6838088,2
99,4397494,3
82,4757767,4
23,4220067,2
81,6893869,3
95,6858353,4
99,6874058,3
83,6490231,3
8,6838526,2
16,4558866,3
70,6910980,3
86,6853697,4
2,4478460,2
76,6070289,2
30,6895112,3
94,6097823,3
6,6852803,3
73,4668033,3
7,6853698,2
37,6868635,2
76,6850322,2
89,4361373,3
26,2449608,3
41,4438899,4
61,6867904,3
10,6853461,3
65,6886387,3
18,5816092,2
17,4377043,2
24,1400024,3
49,1014218,3
19,3795954,3
2,6873395,3
81,2373346,3
38,5141410,3
20,6865180,3
20,5269045,2
29,6911496,3
38,6897855,3
59,6858353,3
35,6868032,3
2,6858525,3
91,6895339,4
26,6881576,4
5,6856501,3
18,6905678,3
9,6870317,4
100,6842258,3
12,4519694,3
45,6837286,3
38,3245365,2
23,6868635,3
61,6858572,3
36,6855391,4
21,6871438,3
66,5265509,3
93,6720333,2
66,6872283,3
19,1956642,3
34,6870454,2
16,6868903,3
91,5164296,3
90,6835355,3
4,4377043,3
10,6840789,3
73,6863592,3
84,6893949,3
42,4300053,3
66,6879724,3
75,6541723,3
70,6854359,3
89,5487910,4
10,6905411,3
32,6880909,3
90,922771,2
69,6857210,3
8,6874259,4
42,6833813,2
77,6834391,2
61,6856935,2
9,6822847,2
92,6912348,3
94,2023237,3
29,6838792,3
33,6881934,2
24,6872965,2
78,4361373,4
98,6850411,4
91,6889956,4
13,6930139,3
63,1643325,2
59,6853683,3
63,4590697,3
13,5005763,2
50,6904552,3
40,6882123,4
76,6858545,3
16,4361373,2
79,5910643,3
93,6861868,3
54,6928209,3
34,4007836,2
1,4750135,3
19,3919763,3
74,6901814,3
44,4478460,3
22,6910486,3
47,6864926,3
97,6872965,3
64,5590128,4
46,6850368,3
14,4285759,3
56,4750135,3
88,6861568,3
5,6893252,3
2,6751631,3
33,6893869,3
37,6869005,2
89,6838117,3
70,6850322,4
42,6879215,3
9,6894140,3
42,6877825,2
88,6860598,3
65,6851509,4
82,6869980,3
79,3795954,3
15,6838117,3
24,6831374,4
33,6872130,3
92,6898541,3
61,6860963,3
29,6838224,2
42,6865151,3
5,6859933,4
93,6835666,3
87,5359820,3
45,4712953,3
1,6839453,3
16,4473266,3
88,4045350,2
31,6870905,4
83,6873935,3
9,6833916,3
14,4478460,2
79,4015891,3
61,6877837,3
87,6838536,4
91,6874259,3
80,2588422,4
34,6844416,4
11,6884553,3
74,6833916,2
36,6864335,3
66,6852219,3
27,6909785,3
42,6902227,3
35,6896043,3
55,6851509,3
76,6831963,3
86,6873935,3
14,3845351,2
58,6834412,3
63,5590128,4
89,4073268,3
79,6879196,3
97,6841221,3
73,6905411,3
4,6863592,2
54,6830517,3
88,6863592,2
6,5248437,2
90,6845951,3
86,4354858,3
96,6905678,3
77,6851155,3
79,4712953,2
65,3085188,3
72,6903801,4
90,6846110,3
78,4138911,2
28,6851830,4
30,1628320,3
51,6831734,3
99,6830751,4
83,6887170,3
98,6840237,4
85,6853078,3
88,5533296,3
39,6840166,4
37,6861165,3
62,6841120,3
76,6847389,3
11,6847067,4
42,6898328,2
7,6910385,2
8,6870148,4
11,4877967,3
67,6816912,3
82,4220067,3
31,6858353,3
28,6889956,3
8,6859338,2
12,6735840,3
91,6889201,3
38,6839432,2
87,4574227,3
12,6833916,4
92,6883771,3
11,1983881,3
3,6860289,3
72,5969071,2
17,1036160,3
72,6853657,4
99,6852249,4
99,6882381,3
22,6839534,3
28,6906436,3
96,6908258,2
4,6872296,3
23,5593512,3
20,4607168,3
68,6900955,3
96,6883988,3
91,6862524,3
7,4982720,2
13,6874961,3
65,3355867,3
19,6879898,3
83,6873944,3
64,6868654,2
40,6832831,3
75,6911506,2
46,6861975,4
23,6855473,3
86,5116934,4
60,6872906,3
25,4473266,3
6,6877705,4
50,6842991,4
94,6858545,3
90,6847465,2
13,4693758,3
35,5563061,3
25,6882397,3
5,2301646,3
44,6830123,3
35,2891209,3
22,6862524,3
96,6199308,3
7,6868776,4
3,6856501,3
86,4519694,4
86,2677248,3
7,6877593,3
64,4712953,4
22,6871438,2
20,6894140,3
10,6903807,2
10,6863241,3
6,6913218,3
88,6854509,3
80,4574279,2
97,6858293,3
54,6855408,3
17,5717666,3
29,6881595,3
78,6831928,3
28,6855384,3
6,6894904,3
21,6841619,2
37,2571398,3
34,3609516,2
57,6846853,2
6,6862498,3
67,6881595,4
93,6851830,3
39,6842991,3
88,4354858,4
59,5357801,2
16,1147479,4
79,6864784,4
7,6861868,4
38,6830161,3
93,6872275,2
20,6877375,3
89,1973282,2
36,6858580,3
76,6867489,4
24,6870757,3
73,6852799,3
79,6842294,3
33,965670,3
58,6077214,3
61,6850760,3
87,6871688,2
89,5451095,3
89,6877781,3
63,5134285,3
34,6915156,3
38,6880341,3
93,6913487,3
71,6895383,3
73,6892201,4
26,6852956,3
98,6883215,2
92,6871939,4
3,6850802,3
3,4509183,2
11,6840802,3
66,6210322,3
10,6867010,2
52,6848372,3
99,6913492,3
2,6829175,4
87,6865741,2
76,6872481,3
7,6893855,3
46,6838166,2
13,6863889,3
62,6876442,3
8,6900988,3
40,6869294,4
36,6671813,3
53,6906436,3
74,4389786,3
71,6845113,3
93,3938399,3
1,6871332,2
62,6726287,3
67,4607250,3
55,4509336,2
13,3119680,3
88,4468977,3
74,1727253,3
97,1783780,3
29,6844501,3
100,6901022,3
29,6868054,3
57,6870940,2
30,6839435,3
60,6859611,3
78,6870391,3
10,6913487,4
56,6898369,4
10,6833248,3
12,6216954,2
12,6860647,3
4,6726287,4
57,6874298,2
9,5559539,3
1,6901096,3
90,6838830,3
30,3050144,3
27,6856501,3
1,5521077,3
23,4878626,3
3,6870905,2
64,1964300,2
75,6884751,2
52,6873179,3
69,6886568,3
45,6872738,2
37,5741025,2
48,6848243,3
85,6888616,3
65,4630267,3
22,6876442,3
87,4540987,3
67,6889517,3
96,6838536,3
60,4990519,3
81,4549274,3
39,6858525,3
31,6881755,3
74,6863590,3
50,6843324,3
28,6887898,2
67,5979040,3
11,6838703,2
24,6854862,4
38,6859265,3
92,6875189,3
57,6844686,2
6,6882225,3
83,6847884,3
71,4945544,2
13,1679149,3
54,6852409,2
26,6902300,4
27,6838278,4
70,6794453,2
79,6874844,3
68,6865439,3
50,6842083,2
85,5014334,3
54,3665091,4
69,4990519,2
77,6834616,3
74,6834922,3
52,5657961,3
57,6636462,2
67,6899995,3
38,4869589,3
9,4593451,4
68,5694379,2
27,3270066,4
89,6856501,2
91,6911496,3
96,6858794,4
75,6861563,3
72,2357288,3
13,6837697,3
89,3489785,3
30,6872695,3
8,6874881,3
77,6862570,2
63,6830460,3
78,6837933,3
9,6862592,2
70,6879050,3
11,6800979,3
4,6885111,4
87,6921479,3
92,6855457,3
65,6913492,3
5,6860949,2
17,6822847,4
92,6859611,3
84,4563041,3
10,5567269,3
90,6866919,3
75,6879310,4
46,5125439,2
82,6831706,3
76,6869407,3
28,6905003,4
63,6868221,4
5,6868018,3
80,6900042,3
100,6838166,3
90,6872695,4
98,6840149,3
95,6860235,3
28,6907411,3
17,6841897,2
72,5122319,3
93,2357630,2
56,2625139,3
19,6828951,2
35,4407483,4
13,3571196,3
57,4442803,4
90,6918977,3
47,6832651,3
75,6857261,3
55,3270066,4
24,3119680,3
50,6851373,3
97,6841145,3
85,6866601,2
39,4530245,3
40,6854553,3
94,6833504,2
100,4409677,3
63,6866601,3
86,6893934,4
18,614854,2
39,6866819,4
21,4632415,3
74,6858316,3
60,6892508,4
89,6871332,3
92,6893417,3
45,5521077,3
100,6871738,3
45,6829989,3
59,6403526,2
13,6927582,3
99,6865661,3
40,6905003,3
42,5840924,3
57,6880362,3
7,5741025,2
94,4555995,2
22,3878157,3
93,6843961,3
2,6852409,2
75,6840533,3
97,6872481,2
41,6881255,3
69,5952409,2
70,6869401,3
70,6872388,3
60,6848383,3
64,4317540,3
35,6911496,3
46,6869781,3
73,6892827,3
88,4418404,2
32,6857950,2
37,4555995,3
2,6830358,3
62,6871830,3
64,6830083,3
55,6911496,3
92,6027129,4
50,6856629,3
31,6903699,3
17,6836572,2
26,6864716,4
21,6865294,3
37,6865385,3
71,5128962,3
74,6871937,3
49,4254634,2
83,6879507,3
17,4389786,3
29,6874816,3
85,6867357,3
98,5451095,3
37,6856668,3
87,6838648,3
34,6848372,3
99,6676564,3
46,6863482,4
62,6862592,2
17,6892073,3
39,6835666,2
34,6907686,3
26,4031025,3
48,6837831,3
28,5073371,2
23,6844686,4
20,6871127,3
75,3071771,3
42,6844306,2
9,6871961,3
33,4141358,2
63,3308920,3
60,6868221,3
76,6861563,4
73,5159529,3
36,6880258,3
6,4531021,3
21,4666779,3
30,6861567,2
24,6829699,3
57,6871832,3
86,4925371,4
10,6904987,3
44,6862039,3
5,6915757,3
4,6851661,3
47,4359615,3
8,6854572,3
94,6865488,4
87,6856771,4
90,4541377,3
20,4468997,4
29,3679919,3
84,6877297,2
59,3938399,3
32,6840428,2
61,5211180,3
34,6912137,3
21,2859245,2
56,6900988,3
56,4359615,4
44,4969736,3
40,6886600,4
46,6885790,4
52,6844867,3
77,6881895,4
58,6869294,3
18,6893934,3
77,4377043,3
70,6864716,3
33,6861789,3
71,6892201,4
11,6875871,4
4,6835355,3
82,3300713,4
11,6885814,2
95,6884486,2
62,6873916,4
95,5979040,3
85,3300713,2
84,4545047,3
61,6859455,4
29,6913487,3
66,6881758,2
21,4551326,3
41,6840537,3
14,6857950,2
51,3033291,2
94,6870760,3
84,6829699,3
53,3008505,3
80,6866021,3
100,6850324,2
40,3050144,3
90,6872787,4
46,6872849,3
11,6833401,4
34,6829070,3
13,6829175,3
92,2333318,2
53,6828951,3
78,6835582,3
66,6881916,2
70,6929332,3
93,5141410,3
86,5655163,3
42,5559539,3
54,6840537,3
94,6857351,3
77,5985892,3
27,6838164,2
1,4570188,3
94,6873565,4
60,5749832,3
82,6869426,3
30,6869296,3
8,4509336,3
4,5125439,3
28,4371761,4
47,4141358,3
100,6858794,3
91,6897383,3
27,4563041,3
26,6871578,3
64,5202322,2
53,3241908,3
38,6866919,4
99,3914871,2
70,4410524,3
2,6835847,3
3,4693558,3
60,3665091,3
71,1889330,3
53,6845961,3
40,6879446,2
41,6887170,3
8,6829699,4
75,4955456,3
75,4468977,2
2,6868221,3
75,5749832,3
65,6869005,3
25,6901348,3
62,6901348,3
31,6847369,3
80,6870905,3
36,6871832,3
85,6879924,3
20,6869781,4
3,5771782,4
31,5234543,3
93,6856459,3
2,6834616,2
82,6837462,3
8,5014334,3
29,6877375,3
4,6886095,3
61,6838536,3
63,6876727,4
58,6850861,2
10,4015267,3
32,1166652,3
21,6871830,2
88,6865493,2
36,3604332,3
58,6880362,3
32,6885185,3
77,5430130,3
24,6843483,4
20,5677244,4
42,6865734,3
74,6873894,3
14,6858316,2
69,6853210,3
99,4931284,3
22,6884751,3
50,6794453,4
67,6892007,3
60,4666779,3
11,6874402,3
1,2001921,3
68,6866819,3
78,6929332,3
98,6869781,3
21,6873179,3
63,4969736,3
7,6864830,3
39,6906626,4
1,6636462,3
43,6885446,2
61,6847802,4
95,1070336,3
74,6912137,2
29,6848383,3
79,6881895,4
58,6834616,3
94,6875224,2
53,6856995,3
23,4612292,3
88,4937033,4
54,6830406,4
35,6865488,3
41,6843324,4
50,6852793,4
40,6854862,4
64,6879242,3
10,6871332,3
48,6865734,3
95,5430130,3
80,6894197,4
96,6861789,3
15,6861545,3
51,6879731,3
35,6892007,3
26,5567269,3
87,4389786,3
41,6840149,4
93,6836437,2
57,5588976,4
1,6894197,3
18,6903699,2
19,6864674,3
85,5030093,3
41,4410524,3
10,6870442,3
21,6858721,2
54,6877244,3
96,6842991,4
54,6861636,2
12,6851952,3
83,6832807,4
54,6872462,3
16,6871341,2
38,3878157,2
56,6865170,4
20,4141358,3
43,1783780,3
69,6877041,2
77,6904864,3
25,6871937,2
87,6832857,2
94,6866601,3
86,6884393,4
22,6858572,3
56,6840671,3
77,6875028,4
100,6077214,3
34,3571196,2
84,6879904,3
52,6859455,4
57,6847488,3
19,6829989,2
45,6832238,3
32,6858316,3
96,6865385,3
55,6872738,3
21,4317540,3
6,6886820,3
6,3592242,2
82,6852647,3
9,6894197,3
41,6858603,3
67,6831340,3
41,6904471,4
41,6856771,4
69,6863294,3
63,6877014,3
56,3239854,3
13,3392979,3
31,3604332,3
64,6876755,3
6,6912205,3
63,6853697,3
12,6870442,3
83,3795954,4
3,6903699,3
54,6865488,3
55,6887181,3
86,6929332,2
73,4603892,3
52,6901096,4
4,6901348,2
10,6849956,3
44,6892827,3
77,6904987,3
77,3155570,3
74,6842652,4
17,4607250,3
89,5346907,2
28,4141358,3
37,6847652,2
79,6900758,2
44,6867012,4
26,6891998,4
98,4663491,3
96,5830244,3
41,5487907,2
87,6835344,3
47,6853650,3
37,6838166,3
82,6910791,3
22,5592431,3
15,6871892,3
38,5153371,2
84,6898919,4
31,6827518,3
14,6831706,2
85,3071771,3
27,6119689,3
29,6852094,3
21,3451635,3
30,2357288,3
97,6873944,2
62,3050144,3
3,6867599,4
61,6877297,3
80,6869768,3
57,6857498,2
51,3592242,3
72,6839435,3
62,6847174,3
59,4955456,3
71,6880201,4
52,6873916,3
49,6888303,2
71,6865661,2
42,6865493,3
78,6875564,3
80,2659680,2
80,6874054,3
50,5346907,3
87,6881074,4
51,6902300,3
9,4317540,3
39,4607168,3
3,6829175,3
25,6865488,3
94,5321059,3
76,6892508,3
16,4690847,3
3,6911496,3
49,2859245,3
70,3523153,4
70,6836025,3
96,6712369,3
92,6837462,3
34,6712369,3
50,6836239,3
19,6904864,3
76,6915757,3
90,6879904,3
56,6844501,2
42,6873944,4
37,6842991,2
81,4925380,2
21,6893934,3
99,6854110,4
52,6850169,4
20,6872462,3
84,6844485,3
98,6879898,3
38,4330674,3
56,5771782,2
43,6902300,2
56,6863590,2
67,6877781,4
16,6866918,3
85,6844485,3
95,6842424,3
78,6541723,3
16,6867489,3
10,6899831,2
77,6854548,2
96,4632415,4
37,6877807,4
65,6869172,3
40,6859611,3
75,6841304,3
11,6906771,3
23,5198973,3
93,6834205,2
23,6869426,2
33,6903699,2
25,6119689,3
62,6885790,3
40,6840802,3
4,6869807,3
8,6866687,4
96,6833248,4
44,6885878,2
35,6883121,3
55,6885446,3
98,6835116,3
24,6840671,3
96,4439175,3
39,6834922,4
89,6855387,3
2,4883722,3
58,6891998,3
29,6865375,3
57,6895439,2
10,6839822,3
68,3050144,4
26,6864830,2
52,5141410,3
44,6854107,2
14,6834859,3
33,6871131,3
12,6893010,3
60,3865863,4
81,6867489,3
37,6847602,2
78,6912388,4
41,6906626,2
17,6873944,3
10,6880775,4
57,6879446,2
93,6844937,3
79,6876505,3
4,2021356,3
9,6897328,3
3,6873028,3
40,6915139,4
24,4610267,4
67,4869589,3
7,3571196,3
25,6858491,4
77,6877184,3
66,3270066,4
35,6869407,2
53,6865580,3
6,4536293,3
40,6838863,2
92,6851661,3
25,4690847,3
30,6880131,4
7,6859137,2
41,6862570,3
77,2870416,3
31,6898919,3
86,6882592,2
14,6861545,4
42,4031121,2
89,6835847,3
35,5559539,3
37,3604332,4
6,6871688,2
37,6929332,3
92,3300713,4
16,6853244,3
40,6856614,3
51,6119689,3
9,4468977,2
58,1030843,3
92,6870843,3
64,1660628,3
18,6884486,3
39,6851661,3
54,5312995,3
85,6864540,3
7,6844686,3
22,6862709,2
93,6900988,2
39,2399193,2
38,3119680,2
97,6864952,3
71,6074501,3
77,6884699,3
45,6854513,3
92,6843005,3
79,6837462,2
97,6887170,2
40,6880642,3
4,6852094,4
54,6906497,2
65,1440361,2
68,4397494,3
49,6876513,4
72,6860167,3
41,6889370,3
63,6912137,3
78,6831706,3
84,4648699,3
88,5612729,2
78,4607168,4
63,6841897,2
45,6884397,3
98,6800191,4
2,6881916,3
77,6864245,3
45,6870442,3
9,3975576,4
52,6870843,3
4,6842294,3
62,6881895,3
16,786272,3
82,6871939,3
78,6910301,3
94,6093306,3
6,6873196,2
89,6913487,3
85,6859265,3
13,4982678,3
54,4084872,3
29,4883722,3
31,5541258,3
15,5153371,4
63,6894810,3
24,6854855,3
2,4969736,2
10,4372309,3
10,6893010,2
15,6876505,3
41,6838655,4
86,6837107,3
91,5134285,2
32,6866601,3
100,6851008,4
59,6879898,3
69,6848243,2
27,5521077,2
96,6856290,3
45,6901096,3
59,3795954,2
56,3665091,3
46,6888054,3
30,6833401,3
79,6860649,4
40,6884393,3
17,6854572,4
70,6833401,3
26,6831908,4
82,6863585,3
1,6216954,3
29,6882107,3
33,6841897,3
71,6862699,2
3,6892312,2
57,6892075,3
74,6858572,3
1,4668036,3
60,6886568,3
44,6869401,3
1,6862039,3
11,3239854,3
48,6865888,3
58,4591399,3
14,5433849,3
33,6878949,3
16,3523153,3
56,5666903,4
39,6888616,3
25,3967176,3
45,6863294,2
51,5122319,3
89,6851373,3
81,5817718,3
39,6854298,3
71,4377043,3
52,5111256,3
45,1434375,4
27,6904471,3
72,6913487,3
34,6865734,2
68,6901870,3
25,6850326,3
23,6865661,2
26,6852799,2
61,3651320,4
13,6915757,3
11,6842652,4
5,6890781,3
88,6872374,2
79,6863631,3
20,4663491,3
67,4648699,3
86,6873179,2
65,6842349,3
31,6843961,3
99,6850169,2
19,6877754,4
61,6866819,3
46,6907091,3
76,6871939,3
87,6839413,2
72,6879332,2
54,6886035,3
51,6833695,3
29,6876442,3
33,6871187,3
65,6879808,2
53,6907399,2
98,6876471,3
87,6847802,3
80,6880775,3
95,6875786,4
93,6897374,2
99,5312995,3
15,4498700,3
31,6835116,4
95,6840533,2
58,5367727,2
78,3451635,3
47,6345925,3
37,5506336,3
95,6873179,3
58,6847506,3
65,6835660,4
95,6876471,2
98,6868290,3
80,6915757,3
50,6856459,3
87,6866927,3
62,6859611,3
15,6838830,4
77,5840924,3
56,6847488,2
7,6877041,3
71,6846281,2
65,6847921,3
65,4372309,4
42,6854913,2
65,6858316,3
24,6876513,3
88,6844485,3
79,6852347,3
35,6870837,2
68,5588976,3
14,5030093,3
67,6857362,4
1,6344847,3
81,6934984,4
44,424008,3
76,3862092,2
21,4587455,3
67,6913219,3
79,6858030,4
73,6775347,4
61,6077214,3
82,1643325,3
42,6866085,3
66,6847602,2
93,6149183,3
8,6883215,3
73,6862592,4
93,4468997,3
90,6913219,3
75,3278025,3
93,6868018,3
39,4632415,2
41,6896630,3
82,4990519,3
83,6893934,3
16,5585667,2
17,6883354,2
93,6871127,3
62,6897328,2
21,6895218,3
28,6865439,3
73,6857700,3
76,4468997,4
90,4712953,3
82,6838655,3
49,4359615,2
36,1030843,3
11,4409677,3
87,6853697,3
15,6898369,3
69,5198973,3
11,6885185,3
20,5585667,2
85,4663491,4
89,6877595,3
88,6839720,3
13,6829070,3
64,6850861,3
81,6892201,2
28,6861545,4
9,6887170,3
55,5557418,2
86,6866021,3
43,4668036,3
18,6915831,2
